case,activity,resource,timestamp,Org,Project,Task,Role
1278,Request Payment,SYSTEM,2018/01/18 12:29:50.000,organizational unit 65454,project 148052,task 156719,UNDEFINED
1278,Payment Handled,SYSTEM,2018/01/22 17:31:18.000,organizational unit 65454,project 148052,task 156719,UNDEFINED
6361,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/12/03 17:06:03.000,organizational unit 65461,project 147701,UNKNOWN,EMPLOYEE
6361,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/12/03 17:10:30.000,organizational unit 65461,project 147701,UNKNOWN,ADMINISTRATION
6361,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/12/11 10:22:15.000,organizational unit 65461,project 147701,UNKNOWN,BUDGET OWNER
6361,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/12/18 05:15:21.000,organizational unit 65461,project 147701,UNKNOWN,SUPERVISOR
6361,Request Payment,SYSTEM,2018/12/18 08:47:16.000,organizational unit 65461,project 147701,UNKNOWN,UNDEFINED
6361,Payment Handled,SYSTEM,2018/12/20 17:31:30.000,organizational unit 65461,project 147701,UNKNOWN,UNDEFINED
2838,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/04/19 09:54:22.000,organizational unit 65461,project 147843,task 156678,EMPLOYEE
2838,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/04/19 09:54:28.000,organizational unit 65461,project 147843,task 156678,ADMINISTRATION
2838,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/04/24 08:42:06.000,organizational unit 65461,project 147843,task 156678,SUPERVISOR
2838,Request Payment,SYSTEM,2018/04/26 12:58:16.000,organizational unit 65461,project 147843,task 156678,UNDEFINED
2838,Payment Handled,SYSTEM,2018/04/30 17:31:12.000,organizational unit 65461,project 147843,task 156678,UNDEFINED
4193,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/07/13 11:13:36.000,organizational unit 65458,project 147531,UNKNOWN,EMPLOYEE
4193,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/07/13 11:13:42.000,organizational unit 65458,project 147531,UNKNOWN,ADMINISTRATION
4193,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/07/13 14:59:30.000,organizational unit 65458,project 147531,UNKNOWN,SUPERVISOR
4193,Request Payment,SYSTEM,2018/08/02 10:02:46.000,organizational unit 65458,project 147531,UNKNOWN,UNDEFINED
4193,Payment Handled,SYSTEM,2018/08/06 17:31:07.000,organizational unit 65458,project 147531,UNKNOWN,UNDEFINED
4822,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/09/11 08:03:55.000,organizational unit 65488,project 147620,UNKNOWN,EMPLOYEE
4822,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/09/11 08:04:06.000,organizational unit 65488,project 147620,UNKNOWN,ADMINISTRATION
4822,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/09/17 15:16:11.000,organizational unit 65488,project 147620,UNKNOWN,BUDGET OWNER
4822,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/09/19 10:23:19.000,organizational unit 65488,project 147620,UNKNOWN,SUPERVISOR
4822,Request Payment,SYSTEM,2018/09/20 11:28:27.000,organizational unit 65488,project 147620,UNKNOWN,UNDEFINED
4822,Payment Handled,SYSTEM,2018/09/24 17:31:08.000,organizational unit 65488,project 147620,UNKNOWN,UNDEFINED
3780,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/06/22 15:29:07.000,organizational unit 65462,UNKNOWN,task 164963,EMPLOYEE
3780,Request For Payment REJECTED by ADMINISTRATION,STAFF MEMBER,2018/06/22 15:30:15.000,organizational unit 65462,UNKNOWN,task 164963,ADMINISTRATION
3780,Request For Payment REJECTED by EMPLOYEE,STAFF MEMBER,2018/07/03 10:25:19.000,organizational unit 65462,UNKNOWN,task 164963,EMPLOYEE
3442,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/06/04 08:56:05.000,organizational unit 65480,project 147546,UNKNOWN,EMPLOYEE
3442,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/06/04 08:56:31.000,organizational unit 65480,project 147546,UNKNOWN,ADMINISTRATION
3442,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/06/04 12:39:23.000,organizational unit 65480,project 147546,UNKNOWN,BUDGET OWNER
3442,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/06/04 14:56:14.000,organizational unit 65480,project 147546,UNKNOWN,SUPERVISOR
3442,Request Payment,SYSTEM,2018/06/12 08:37:57.000,organizational unit 65480,project 147546,UNKNOWN,UNDEFINED
3442,Payment Handled,SYSTEM,2018/06/14 17:31:33.000,organizational unit 65480,project 147546,UNKNOWN,UNDEFINED
6390,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/12/04 17:47:47.000,organizational unit 65468,project 147582,task 160917,EMPLOYEE
6390,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/12/04 17:47:58.000,organizational unit 65468,project 147582,task 160917,ADMINISTRATION
6390,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/12/13 10:51:49.000,organizational unit 65468,project 147582,task 160917,SUPERVISOR
6390,Request Payment,SYSTEM,2018/12/18 09:01:08.000,organizational unit 65468,project 147582,task 160917,UNDEFINED
6390,Payment Handled,SYSTEM,2018/12/20 17:31:30.000,organizational unit 65468,project 147582,task 160917,UNDEFINED
4662,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/08/30 08:28:16.000,organizational unit 65465,project 147546,UNKNOWN,EMPLOYEE
4662,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/08/30 08:28:23.000,organizational unit 65465,project 147546,UNKNOWN,ADMINISTRATION
4662,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/08/31 16:10:14.000,organizational unit 65465,project 147546,UNKNOWN,BUDGET OWNER
4662,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/09/04 08:37:35.000,organizational unit 65465,project 147546,UNKNOWN,SUPERVISOR
4662,Request Payment,SYSTEM,2018/09/06 07:54:52.000,organizational unit 65465,project 147546,UNKNOWN,UNDEFINED
4662,Payment Handled,SYSTEM,2018/09/10 17:31:25.000,organizational unit 65465,project 147546,UNKNOWN,UNDEFINED
6471,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/12/07 15:09:51.000,organizational unit 65461,project 147843,task 177624,EMPLOYEE
6471,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/12/07 15:09:56.000,organizational unit 65461,project 147843,task 177624,ADMINISTRATION
6471,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/12/17 15:49:56.000,organizational unit 65461,project 147843,task 177624,BUDGET OWNER
6471,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/12/18 08:26:28.000,organizational unit 65461,project 147843,task 177624,SUPERVISOR
6471,Request Payment,SYSTEM,2018/12/19 12:46:21.000,organizational unit 65461,project 147843,task 177624,UNDEFINED
6471,Payment Handled,SYSTEM,2018/12/20 17:31:30.000,organizational unit 65461,project 147843,task 177624,UNDEFINED
6221,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/11/28 08:26:42.000,organizational unit 65469,project 147649,UNKNOWN,EMPLOYEE
6221,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/11/28 08:26:48.000,organizational unit 65469,project 147649,UNKNOWN,ADMINISTRATION
6221,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/11/28 14:53:16.000,organizational unit 65469,project 147649,UNKNOWN,BUDGET OWNER
6221,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/12/05 05:15:05.000,organizational unit 65469,project 147649,UNKNOWN,SUPERVISOR
6221,Request Payment,SYSTEM,2018/12/06 17:59:45.000,organizational unit 65469,project 147649,UNKNOWN,UNDEFINED
6221,Payment Handled,SYSTEM,2018/12/10 17:31:28.000,organizational unit 65469,project 147649,UNKNOWN,UNDEFINED
6433,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/12/06 12:32:15.000,organizational unit 65460,project 147701,UNKNOWN,EMPLOYEE
6433,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/12/06 12:32:20.000,organizational unit 65460,project 147701,UNKNOWN,ADMINISTRATION
6433,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/12/10 16:02:47.000,organizational unit 65460,project 147701,UNKNOWN,SUPERVISOR
6433,Request Payment,SYSTEM,2018/12/10 23:27:34.000,organizational unit 65460,project 147701,UNKNOWN,UNDEFINED
6433,Payment Handled,SYSTEM,2018/12/13 17:31:08.000,organizational unit 65460,project 147701,UNKNOWN,UNDEFINED
3305,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/05/25 09:38:50.000,organizational unit 65462,project 147572,UNKNOWN,EMPLOYEE
3305,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/05/25 09:39:07.000,organizational unit 65462,project 147572,UNKNOWN,ADMINISTRATION
3305,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/05/29 11:41:47.000,organizational unit 65462,project 147572,UNKNOWN,SUPERVISOR
3305,Request Payment,SYSTEM,2018/05/30 08:30:26.000,organizational unit 65462,project 147572,UNKNOWN,UNDEFINED
3305,Payment Handled,SYSTEM,2018/05/31 17:31:14.000,organizational unit 65462,project 147572,UNKNOWN,UNDEFINED
1217,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/01/12 10:57:26.000,organizational unit 65458,project 147546,UNKNOWN,EMPLOYEE
1217,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/01/12 11:00:47.000,organizational unit 65458,project 147546,UNKNOWN,ADMINISTRATION
1217,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/01/12 12:18:33.000,organizational unit 65458,project 147546,UNKNOWN,BUDGET OWNER
1217,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/01/15 13:51:16.000,organizational unit 65458,project 147546,UNKNOWN,SUPERVISOR
1217,Request Payment,SYSTEM,2018/01/16 08:31:54.000,organizational unit 65458,project 147546,UNKNOWN,UNDEFINED
1217,Payment Handled,SYSTEM,2018/01/18 17:31:10.000,organizational unit 65458,project 147546,UNKNOWN,UNDEFINED
1549,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/01/30 11:24:46.000,organizational unit 65458,project 503,UNKNOWN,EMPLOYEE
1549,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/01/30 11:24:55.000,organizational unit 65458,project 503,UNKNOWN,ADMINISTRATION
1549,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/01/31 15:42:20.000,organizational unit 65458,project 503,UNKNOWN,SUPERVISOR
1549,Request Payment,SYSTEM,2018/02/01 13:25:13.000,organizational unit 65458,project 503,UNKNOWN,UNDEFINED
1549,Payment Handled,SYSTEM,2018/02/05 17:31:03.000,organizational unit 65458,project 503,UNKNOWN,UNDEFINED
976,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2017/11/30 16:45:03.000,organizational unit 65458,project 147531,UNKNOWN,EMPLOYEE
976,Request For Payment APPROVED by PRE_APPROVER,STAFF MEMBER,2017/11/30 16:45:10.000,organizational unit 65458,project 147531,UNKNOWN,PRE_APPROVER
976,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2017/12/01 11:46:51.000,organizational unit 65458,project 147531,UNKNOWN,SUPERVISOR
976,Request Payment,SYSTEM,2017/12/04 11:46:29.000,organizational unit 65458,project 147531,UNKNOWN,UNDEFINED
976,Payment Handled,SYSTEM,2017/12/07 17:31:19.000,organizational unit 65458,project 147531,UNKNOWN,UNDEFINED
3390,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/05/30 16:08:58.000,organizational unit 65469,project 170985,UNKNOWN,EMPLOYEE
3390,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/05/30 16:09:06.000,organizational unit 65469,project 170985,UNKNOWN,ADMINISTRATION
3390,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/06/01 12:26:02.000,organizational unit 65469,project 170985,UNKNOWN,SUPERVISOR
3390,Request Payment,SYSTEM,2018/06/05 10:00:22.000,organizational unit 65469,project 170985,UNKNOWN,UNDEFINED
3390,Payment Handled,SYSTEM,2018/06/07 17:31:38.000,organizational unit 65469,project 170985,UNKNOWN,UNDEFINED
4941,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/09/17 17:38:25.000,organizational unit 65463,project 503,task 40862,EMPLOYEE
4941,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/09/17 17:38:38.000,organizational unit 65463,project 503,task 40862,ADMINISTRATION
4941,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/09/19 14:40:11.000,organizational unit 65463,project 503,task 40862,SUPERVISOR
4941,Request Payment,SYSTEM,2018/09/19 14:44:52.000,organizational unit 65463,project 503,task 40862,UNDEFINED
4941,Payment Handled,SYSTEM,2018/09/20 17:31:17.000,organizational unit 65463,project 503,task 40862,UNDEFINED
3851,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/06/27 10:39:35.000,organizational unit 65468,project 147649,task 57248,EMPLOYEE
3851,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/06/27 10:39:51.000,organizational unit 65468,project 147649,task 57248,ADMINISTRATION
3851,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/06/28 17:07:35.000,organizational unit 65468,project 147649,task 57248,BUDGET OWNER
3851,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/07/05 05:15:20.000,organizational unit 65468,project 147649,task 57248,SUPERVISOR
3851,Request Payment,SYSTEM,2018/07/05 09:06:46.000,organizational unit 65468,project 147649,task 57248,UNDEFINED
3851,Payment Handled,SYSTEM,2018/07/09 17:31:27.000,organizational unit 65468,project 147649,task 57248,UNDEFINED
2249,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/03/13 09:32:35.000,organizational unit 65458,project 147649,UNKNOWN,EMPLOYEE
2249,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/03/13 09:32:46.000,organizational unit 65458,project 147649,UNKNOWN,ADMINISTRATION
2249,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/03/13 09:53:50.000,organizational unit 65458,project 147649,UNKNOWN,BUDGET OWNER
2249,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/03/20 05:15:30.000,organizational unit 65458,project 147649,UNKNOWN,SUPERVISOR
2249,Request Payment,SYSTEM,2018/03/20 07:57:45.000,organizational unit 65458,project 147649,UNKNOWN,UNDEFINED
2249,Payment Handled,SYSTEM,2018/03/22 17:31:12.000,organizational unit 65458,project 147649,UNKNOWN,UNDEFINED
2063,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/03/01 14:14:39.000,organizational unit 65468,project 147572,UNKNOWN,EMPLOYEE
2063,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/03/01 14:22:38.000,organizational unit 65468,project 147572,UNKNOWN,ADMINISTRATION
2063,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/03/02 15:02:20.000,organizational unit 65468,project 147572,UNKNOWN,SUPERVISOR
2063,Request Payment,SYSTEM,2018/03/06 12:43:54.000,organizational unit 65468,project 147572,UNKNOWN,UNDEFINED
2063,Payment Handled,SYSTEM,2018/03/08 17:31:00.000,organizational unit 65468,project 147572,UNKNOWN,UNDEFINED
2058,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/03/01 13:44:34.000,organizational unit 65463,project 147556,UNKNOWN,EMPLOYEE
2058,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/03/01 13:44:39.000,organizational unit 65463,project 147556,UNKNOWN,ADMINISTRATION
2058,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/03/05 13:54:40.000,organizational unit 65463,project 147556,UNKNOWN,SUPERVISOR
2058,Request Payment,SYSTEM,2018/03/06 09:38:55.000,organizational unit 65463,project 147556,UNKNOWN,UNDEFINED
2058,Payment Handled,SYSTEM,2018/03/08 17:31:00.000,organizational unit 65463,project 147556,UNKNOWN,UNDEFINED
4375,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/07/31 13:47:44.000,organizational unit 65477,project 147572,UNKNOWN,EMPLOYEE
4375,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/07/31 13:48:40.000,organizational unit 65477,project 147572,UNKNOWN,ADMINISTRATION
4375,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/08/01 13:49:13.000,organizational unit 65477,project 147572,UNKNOWN,SUPERVISOR
4375,Request Payment,SYSTEM,2018/08/03 15:46:24.000,organizational unit 65477,project 147572,UNKNOWN,UNDEFINED
4375,Payment Handled,SYSTEM,2018/08/06 17:31:07.000,organizational unit 65477,project 147572,UNKNOWN,UNDEFINED
5400,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/10/12 12:15:42.000,organizational unit 65482,project 147546,UNKNOWN,EMPLOYEE
5400,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/10/12 12:15:44.000,organizational unit 65482,project 147546,UNKNOWN,ADMINISTRATION
5400,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/10/16 09:38:19.000,organizational unit 65482,project 147546,UNKNOWN,SUPERVISOR
5400,Request Payment,SYSTEM,2018/10/17 09:22:34.000,organizational unit 65482,project 147546,UNKNOWN,UNDEFINED
5400,Payment Handled,SYSTEM,2018/10/18 17:31:18.000,organizational unit 65482,project 147546,UNKNOWN,UNDEFINED
5512,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/10/19 13:07:48.000,organizational unit 65468,project 147860,UNKNOWN,EMPLOYEE
5512,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/10/19 13:08:09.000,organizational unit 65468,project 147860,UNKNOWN,ADMINISTRATION
5512,Request For Payment APPROVED by BUDGET OWNER,STAFF MEMBER,2018/10/19 13:11:42.000,organizational unit 65468,project 147860,UNKNOWN,BUDGET OWNER
5512,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/10/25 10:09:00.000,organizational unit 65468,project 147860,UNKNOWN,SUPERVISOR
5512,Request Payment,SYSTEM,2018/10/25 10:09:01.000,organizational unit 65468,project 147860,UNKNOWN,UNDEFINED
5512,Payment Handled,SYSTEM,2018/10/29 17:31:16.000,organizational unit 65468,project 147860,UNKNOWN,UNDEFINED
5630,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/10/25 14:36:29.000,organizational unit 65458,project 151278,UNKNOWN,EMPLOYEE
5630,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/10/25 14:37:04.000,organizational unit 65458,project 151278,UNKNOWN,ADMINISTRATION
5630,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/10/26 15:51:36.000,organizational unit 65458,project 151278,UNKNOWN,SUPERVISOR
5630,Request Payment,SYSTEM,2018/10/29 08:42:03.000,organizational unit 65458,project 151278,UNKNOWN,UNDEFINED
5630,Payment Handled,SYSTEM,2018/11/01 17:31:17.000,organizational unit 65458,project 151278,UNKNOWN,UNDEFINED
5650,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/10/26 11:53:32.000,organizational unit 65458,project 154071,UNKNOWN,EMPLOYEE
5650,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/10/26 11:54:04.000,organizational unit 65458,project 154071,UNKNOWN,ADMINISTRATION
5650,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/10/30 15:18:50.000,organizational unit 65458,project 154071,UNKNOWN,SUPERVISOR
5650,Request Payment,SYSTEM,2018/10/30 15:58:55.000,organizational unit 65458,project 154071,UNKNOWN,UNDEFINED
5650,Payment Handled,SYSTEM,2018/11/01 17:31:17.000,organizational unit 65458,project 154071,UNKNOWN,UNDEFINED
3034,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,2018/05/02 21:15:17.000,organizational unit 65461,project 147546,task 24806,EMPLOYEE
3034,Request For Payment APPROVED by ADMINISTRATION,STAFF MEMBER,2018/05/02 21:16:23.000,organizational unit 65461,project 147546,task 24806,ADMINISTRATION
3034,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,2018/05/03 10:12:57.000,organizational unit 65461,project 147546,task 24806,SUPERVISOR
3034,Request Payment,SYSTEM,2018/05/04 12:13:20.000,organizational unit 65461,project 147546,task 24806,UNDEFINED
3034,Payment Handled,SYSTEM,2018/05/07 17:31:15.000,organizational unit 65461,project 147546,task 24806,UNDEFINED
