case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5
case-6748,T06 Determine necessity of stop advice - complete,Value8,2011/04/11 12:03:41.676,Value1,Value1,Value4,Value7,Value1
case-6748,T10 Determine necessity to stop indication - complete,Value8,2011/04/11 12:04:02.394,Value1,Value1,Value4,Value7,Value1
case-6748,T04 Determine confirmation of receipt - complete,Value2,2011/04/12 08:25:41.283,Value1,Value1,Value4,Value7,Value4
case-6748,T05 Print and send confirmation of receipt - complete,Value12,2011/04/12 15:47:08.548,Value1,Value1,Value4,Value7,Value5
case-5546,Confirmation of receipt - complete,Value15,2011/02/02 16:03:33.805,Value1,Value1,Value4,Value3,Value3
case-5546,T02 Check confirmation of receipt - complete,Value15,2011/02/02 16:04:02.926,Value1,Value1,Value4,Value3,Value2
case-5546,T06 Determine necessity of stop advice - complete,Value15,2011/02/02 16:04:33.817,Value1,Value1,Value4,Value3,Value1
case-5546,T10 Determine necessity to stop indication - complete,Value15,2011/02/02 16:05:59.790,Value1,Value1,Value4,Value3,Value1
case-5546,T04 Determine confirmation of receipt - complete,Value29,2011/02/03 08:42:24.750,Value1,Value1,Value4,Value3,Value3
case-5546,T05 Print and send confirmation of receipt - complete,Value29,2011/02/03 08:43:26.737,Value1,Value1,Value4,Value3,Value5
case-8420,Confirmation of receipt - complete,Value11,2011/08/05 12:11:03.200,Value1,Value1,Value2,Value13,Value3
case-8420,T02 Check confirmation of receipt - complete,Value11,2011/08/05 12:11:25.952,Value1,Value1,Value2,Value13,Value2
case-8420,T04 Determine confirmation of receipt - complete,Value11,2011/08/05 12:11:51.285,Value1,Value1,Value2,Value13,Value4
case-8420,T05 Print and send confirmation of receipt - complete,Value11,2011/08/05 12:12:13.690,Value1,Value1,Value2,Value13,Value5
case-8420,T06 Determine necessity of stop advice - complete,Value11,2011/08/05 12:12:39.133,Value1,Value1,Value2,Value13,Value1
case-8420,T10 Determine necessity to stop indication - complete,Value11,2011/08/05 12:30:58.130,Value1,Value1,Value2,Value13,Value1
case-7566,Confirmation of receipt - complete,Value13,2011/05/23 11:58:36.043,Value1,Value1,Value4,Value12,Value1
case-7566,T02 Check confirmation of receipt - complete,Value13,2011/05/23 12:19:03.199,Value1,Value1,Value4,Value12,Value2
case-7566,T04 Determine confirmation of receipt - complete,Value13,2011/05/23 12:19:21.547,Value1,Value1,Value4,Value12,Value4
case-7566,T05 Print and send confirmation of receipt - complete,Value13,2011/05/23 12:23:44.401,Value1,Value1,Value4,Value12,Value5
case-7566,T06 Determine necessity of stop advice - complete,Value13,2011/05/23 12:24:04.495,Value1,Value1,Value4,Value12,Value1
case-7566,T10 Determine necessity to stop indication - complete,Value13,2011/05/23 12:24:26.728,Value1,Value1,Value4,Value12,Value1
case-9270,Confirmation of receipt - complete,Value19,2011/11/14 10:16:51.933,Value1,Value1,Value2,Value18,Value3
case-9270,T02 Check confirmation of receipt - complete,Value19,2011/11/14 10:17:17.530,Value1,Value1,Value2,Value18,Value2
case-9270,T04 Determine confirmation of receipt - complete,Value19,2011/11/14 10:17:39.932,Value1,Value1,Value2,Value18,Value4
case-9270,T05 Print and send confirmation of receipt - complete,Value19,2011/11/14 10:18:18.595,Value1,Value1,Value2,Value18,Value5
case-9270,T06 Determine necessity of stop advice - complete,Value19,2011/11/14 10:18:44.261,Value1,Value1,Value2,Value18,Value1
case-9270,T10 Determine necessity to stop indication - complete,Value19,2011/11/14 10:19:06.315,Value1,Value1,Value2,Value18,Value1
case-4100,Confirmation of receipt - complete,Value17,2010/11/04 11:46:41.738,Value1,Value1,Value4,Value16,Value1
case-4100,T06 Determine necessity of stop advice - complete,Value17,2010/11/04 11:49:30.047,Value1,Value1,Value4,Value16,Value1
case-4100,T07-5 Draft intern advice aspect 5 - complete,Value17,2010/11/04 11:56:08.505,Value1,Value1,Value4,Value16,Value1
case-4100,T06 Determine necessity of stop advice - complete,Value17,2010/11/04 11:58:11.677,Value1,Value1,Value4,Value16,Value1
case-4100,T10 Determine necessity to stop indication - complete,Value17,2010/11/04 11:58:44.612,Value1,Value1,Value4,Value16,Value1
case-4100,T02 Check confirmation of receipt - complete,Value23,2010/11/04 14:03:18.938,Value1,Value1,Value4,Value16,Value3
case-4100,T03 Adjust confirmation of receipt - complete,Value17,2010/11/04 14:50:14.865,Value1,Value1,Value4,Value16,Value1
case-4100,T02 Check confirmation of receipt - complete,Value17,2010/11/04 15:41:35.618,Value1,Value1,Value4,Value16,Value2
case-4100,T03 Adjust confirmation of receipt - complete,Value17,2010/11/04 15:44:28.309,Value1,Value1,Value4,Value16,Value1
case-4100,T02 Check confirmation of receipt - complete,Value2,2010/11/16 13:28:40.803,Value1,Value1,Value4,Value16,Value2
case-4100,T04 Determine confirmation of receipt - complete,Value31,2010/11/17 13:45:24.748,Value1,Value1,Value4,Value16,Value3
case-4100,T05 Print and send confirmation of receipt - complete,Value12,2010/11/22 14:06:25.987,Value1,Value1,Value4,Value16,Value5
case-8654,Confirmation of receipt - complete,Value21,2011/07/18 14:30:04.073,Value1,Value1,Value3,Value3,Value1
case-8654,T02 Check confirmation of receipt - complete,Value15,2011/07/28 14:33:02.368,Value1,Value1,Value3,Value3,Value3
case-8654,T04 Determine confirmation of receipt - complete,Value15,2011/07/28 14:33:33.339,Value1,Value1,Value3,Value3,Value4
case-8654,T05 Print and send confirmation of receipt - complete,Value15,2011/07/28 14:35:00.444,Value1,Value1,Value3,Value3,Value5
case-8654,T06 Determine necessity of stop advice - complete,Value15,2011/07/28 14:35:45.363,Value1,Value1,Value3,Value3,Value1
case-8654,T10 Determine necessity to stop indication - complete,Value15,2011/07/28 14:37:46.041,Value1,Value1,Value3,Value3,Value1
case-10287,Confirmation of receipt - complete,Value5,2011/11/09 10:36:08.748,Value1,Value1,Value3,Value3,Value3
case-10287,T02 Check confirmation of receipt - complete,Value5,2011/11/09 10:36:27.973,Value1,Value1,Value3,Value3,Value2
case-10287,T04 Determine confirmation of receipt - complete,Value5,2011/11/09 10:36:44.917,Value1,Value1,Value3,Value3,Value4
case-10287,T05 Print and send confirmation of receipt - complete,Value5,2011/11/09 10:36:59.330,Value1,Value1,Value3,Value3,Value5
case-10287,T06 Determine necessity of stop advice - complete,Value5,2011/11/09 10:37:15.027,Value1,Value1,Value3,Value3,Value1
case-10287,T10 Determine necessity to stop indication - complete,Value5,2011/11/09 10:37:34.862,Value1,Value1,Value3,Value3,Value1
case-8502,Confirmation of receipt - complete,Value21,2011/07/11 11:59:09.881,Value1,Value1,Value3,Value3,Value1
case-8502,T02 Check confirmation of receipt - complete,Value15,2011/07/21 14:47:42.233,Value1,Value1,Value3,Value3,Value3
case-8502,T04 Determine confirmation of receipt - complete,Value15,2011/07/21 14:48:15.617,Value1,Value1,Value3,Value3,Value4
case-8502,T05 Print and send confirmation of receipt - complete,Value15,2011/07/21 14:49:02.269,Value1,Value1,Value3,Value3,Value5
case-8502,T06 Determine necessity of stop advice - complete,Value15,2011/07/21 14:50:47.836,Value1,Value1,Value3,Value3,Value1
case-8502,T10 Determine necessity to stop indication - complete,Value15,2011/07/21 14:51:46.365,Value1,Value1,Value3,Value3,Value1
case-9366,Confirmation of receipt - complete,Value13,2011/09/15 18:47:36.235,Value1,Value1,Value2,Value12,Value3
case-9366,T02 Check confirmation of receipt - complete,Value13,2011/09/15 18:47:58.746,Value1,Value1,Value2,Value12,Value2
case-9366,T04 Determine confirmation of receipt - complete,Value13,2011/09/15 18:48:47.297,Value1,Value1,Value2,Value12,Value4
case-9366,T05 Print and send confirmation of receipt - complete,Value13,2011/09/15 18:51:24.071,Value1,Value1,Value2,Value12,Value5
case-9366,T06 Determine necessity of stop advice - complete,Value13,2011/09/15 18:51:45.644,Value1,Value1,Value2,Value12,Value1
case-9366,T10 Determine necessity to stop indication - complete,Value13,2011/09/15 18:52:11.727,Value1,Value1,Value2,Value12,Value1
case-10266,Confirmation of receipt - complete,Value4,2011/11/15 11:45:03.544,Value1,Value1,Value2,Value4,Value3
case-9972,Confirmation of receipt - complete,Value5,2011/10/11 09:33:40.916,Value1,Value1,Value3,Value3,Value3
case-9972,T02 Check confirmation of receipt - complete,Value5,2011/10/11 09:34:02.700,Value1,Value1,Value3,Value3,Value2
case-9972,T04 Determine confirmation of receipt - complete,Value5,2011/10/11 09:34:26.398,Value1,Value1,Value3,Value3,Value4
case-9972,T05 Print and send confirmation of receipt - complete,Value5,2011/10/11 09:36:02.310,Value1,Value1,Value3,Value3,Value5
case-9972,T06 Determine necessity of stop advice - complete,Value5,2011/10/11 09:36:17.726,Value1,Value1,Value3,Value3,Value1
case-9972,T10 Determine necessity to stop indication - complete,Value5,2011/10/11 09:36:49.905,Value1,Value1,Value3,Value3,Value1
case-4014,Confirmation of receipt - complete,Value30,2010/11/01 11:22:55.945,Value1,Value1,Value4,Value11,Value1
case-4014,T06 Determine necessity of stop advice - complete,Value30,2010/11/01 11:25:03.686,Value1,Value1,Value4,Value11,Value1
case-4014,T10 Determine necessity to stop indication - complete,Value30,2010/11/01 11:25:43.152,Value1,Value1,Value4,Value11,Value1
case-4014,T02 Check confirmation of receipt - complete,Value1,2010/11/01 11:45:22.431,Value1,Value1,Value4,Value11,Value3
case-4014,T04 Determine confirmation of receipt - complete,Value31,2010/11/01 12:39:19.161,Value1,Value1,Value4,Value11,Value3
case-4014,T05 Print and send confirmation of receipt - complete,Value9,2010/11/03 08:45:12.305,Value1,Value1,Value4,Value11,Value5
case-6719,Confirmation of receipt - complete,Value6,2011/04/11 10:15:48.048,Value1,Value1,Value4,Value4,Value3
case-6719,T06 Determine necessity of stop advice - complete,Value6,2011/04/11 10:16:23.586,Value1,Value1,Value4,Value4,Value1
case-6719,T10 Determine necessity to stop indication - complete,Value6,2011/04/11 10:16:38.759,Value1,Value1,Value4,Value4,Value1
case-6719,T02 Check confirmation of receipt - complete,Value23,2011/04/13 08:55:44.464,Value1,Value1,Value4,Value4,Value3
case-6719,T03 Adjust confirmation of receipt - complete,Value6,2011/05/10 15:54:29.275,Value1,Value1,Value4,Value4,Value1
case-6719,T02 Check confirmation of receipt - complete,Value6,2011/05/10 15:57:16.410,Value1,Value1,Value4,Value4,Value2
case-6719,T04 Determine confirmation of receipt - complete,Value6,2011/05/10 15:57:28.404,Value1,Value1,Value4,Value4,Value4
case-6719,T05 Print and send confirmation of receipt - complete,Value6,2011/05/10 15:57:42.891,Value1,Value1,Value4,Value4,Value5
case-4583,Confirmation of receipt - complete,Value29,2010/12/06 11:12:17.536,Value1,Value1,Value4,Value24,Value3
case-4583,T06 Determine necessity of stop advice - complete,Value29,2010/12/06 11:12:33.385,Value1,Value1,Value4,Value24,Value1
case-4583,T02 Check confirmation of receipt - complete,Value29,2010/12/06 11:15:59.708,Value1,Value1,Value4,Value24,Value2
case-4583,T10 Determine necessity to stop indication - complete,Value29,2010/12/06 11:16:23.369,Value1,Value1,Value4,Value24,Value1
case-4583,T04 Determine confirmation of receipt - complete,Value29,2010/12/06 11:16:40.882,Value1,Value1,Value4,Value24,Value4
case-4583,T05 Print and send confirmation of receipt - complete,Value12,2010/12/06 14:53:45.674,Value1,Value1,Value4,Value24,Value5
case-4814,Confirmation of receipt - complete,Value2,2010/12/17 10:23:41.409,Value1,Value1,Value4,Value24,Value1
case-4814,T02 Check confirmation of receipt - complete,Value2,2010/12/17 10:31:27.846,Value1,Value1,Value4,Value24,Value2
case-4814,T04 Determine confirmation of receipt - complete,Value2,2010/12/17 10:31:46.391,Value1,Value1,Value4,Value24,Value4
case-4814,T06 Determine necessity of stop advice - complete,Value29,2010/12/24 14:39:16.689,Value1,Value1,Value4,Value24,Value3
case-4814,T10 Determine necessity to stop indication - complete,Value29,2010/12/24 14:41:08.088,Value1,Value1,Value4,Value24,Value1
case-4814,T05 Print and send confirmation of receipt - complete,Value30,2010/12/29 13:08:53.593,Value1,Value1,Value4,Value24,Value5
case-9624,Confirmation of receipt - complete,Value17,2011/09/19 12:32:59.548,Value4,Value1,Value4,Value9,Value3
case-9624,T06 Determine necessity of stop advice - complete,Value17,2011/09/19 12:34:58.803,Value4,Value1,Value4,Value9,Value1
case-9624,T10 Determine necessity to stop indication - complete,Value17,2011/09/19 12:37:47.508,Value4,Value1,Value4,Value9,Value1
case-9624,T02 Check confirmation of receipt - complete,Value17,2011/09/19 12:45:54.885,Value4,Value1,Value4,Value9,Value2
case-9624,T04 Determine confirmation of receipt - complete,Value17,2011/09/19 12:47:07.785,Value4,Value1,Value4,Value9,Value4
case-9624,T05 Print and send confirmation of receipt - complete,Value12,2011/09/19 12:55:12.077,Value4,Value1,Value4,Value9,Value5
case-9701,Confirmation of receipt - complete,Value5,2011/09/26 09:19:57.013,Value1,Value1,Value3,Value3,Value3
case-9701,T06 Determine necessity of stop advice - complete,Value5,2011/09/26 09:20:34.553,Value1,Value1,Value3,Value3,Value1
case-9701,T02 Check confirmation of receipt - complete,Value5,2011/09/26 09:21:25.598,Value1,Value1,Value3,Value3,Value2
case-9701,T04 Determine confirmation of receipt - complete,Value5,2011/09/26 09:21:46.194,Value1,Value1,Value3,Value3,Value4
case-9701,T05 Print and send confirmation of receipt - complete,Value5,2011/09/26 09:22:43.633,Value1,Value1,Value3,Value3,Value5
case-9701,T10 Determine necessity to stop indication - complete,Value5,2011/09/26 09:29:39.585,Value1,Value1,Value3,Value3,Value1
case-4349,Confirmation of receipt - complete,Value4,2010/11/23 15:48:25.571,Value1,Value1,Value4,Value19,Value1
case-10065,Confirmation of receipt - complete,Value6,2011/10/28 10:31:29.136,Value1,Value1,Value2,Value4,Value3
case-10065,T02 Check confirmation of receipt - complete,Value6,2011/10/28 10:31:49.811,Value1,Value1,Value2,Value4,Value2
case-10065,T04 Determine confirmation of receipt - complete,Value6,2011/10/28 10:32:08.374,Value1,Value1,Value2,Value4,Value4
case-10065,T05 Print and send confirmation of receipt - complete,Value6,2011/10/28 10:32:49.753,Value1,Value1,Value2,Value4,Value5
case-10065,T06 Determine necessity of stop advice - complete,Value6,2011/10/28 10:45:06.394,Value1,Value1,Value2,Value4,Value1
case-10065,T10 Determine necessity to stop indication - complete,Value6,2011/10/28 11:01:50.118,Value1,Value1,Value2,Value4,Value1
case-9172,Confirmation of receipt - complete,Value18,2011/09/09 11:20:27.804,Value1,Value1,Value2,Value17,Value3
case-9172,T02 Check confirmation of receipt - complete,Value18,2011/09/09 11:22:25.332,Value1,Value1,Value2,Value17,Value3
case-9172,T04 Determine confirmation of receipt - complete,Value18,2011/09/09 11:24:52.826,Value1,Value1,Value2,Value17,Value3
case-9172,T05 Print and send confirmation of receipt - complete,Value18,2011/09/09 11:25:29.256,Value1,Value1,Value2,Value17,Value3
case-9172,T06 Determine necessity of stop advice - complete,Value18,2011/09/16 11:08:12.417,Value1,Value1,Value2,Value17,Value1
case-9172,T10 Determine necessity to stop indication - complete,Value18,2011/09/16 11:08:47.403,Value1,Value1,Value2,Value17,Value1
case-10460,Confirmation of receipt - complete,Value9,2011/11/22 15:03:05.355,Value1,Value1,Value1,Value10,Value3
case-10460,T02 Check confirmation of receipt - complete,Value9,2011/11/22 15:03:37.543,Value1,Value1,Value1,Value10,Value2
case-10460,T04 Determine confirmation of receipt - complete,Value9,2011/11/22 15:03:59.803,Value1,Value1,Value1,Value10,Value4
case-10460,T05 Print and send confirmation of receipt - complete,Value9,2011/11/22 15:04:51.662,Value1,Value1,Value1,Value10,Value5
case-10460,T06 Determine necessity of stop advice - complete,Value9,2011/11/22 15:09:28.407,Value1,Value1,Value1,Value10,Value1
case-10460,T10 Determine necessity to stop indication - complete,Value9,2011/11/22 15:35:03.653,Value1,Value1,Value1,Value10,Value1
case-10688,Confirmation of receipt - complete,Value24,2011/12/09 16:37:36.011,Value1,Value1,Value2,Value2,Value3
case-10688,T02 Check confirmation of receipt - complete,Value24,2011/12/09 16:37:57.329,Value1,Value1,Value2,Value2,Value2
